,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
0,0.000168,7790,0.000203,1106.0,0.000212,2358.0
1,0.002135,7880,0.003795,1143.0,0.004912,2202.0
2,0.004102,7713,0.007272,960.0,0.009618,2013.0
3,0.006148,7734,0.010835,1217.0,0.014338,2139.0
4,0.008108,7834,0.014348,1164.0,0.019007,2081.0
5,0.010088,8015,0.017918,981.0,0.023752,2079.0
6,0.012072,7413,0.021443,989.0,0.028433,2188.0
7,0.01404,7148,0.024985,1197.0,0.033172,2024.0
8,0.016005,7721,0.028487,864.0,0.037992,2088.0
9,0.017948,6535,0.03214,1058.0,0.042713,1976.0
10,0.01989,7441,0.035702,989.0,0.04739,2121.0
11,0.021845,7222,0.039228,965.0,0.052115,1986.0
12,0.023802,7365,0.042783,730.0,0.056803,2008.0
13,0.025843,6683,0.046358,686.0,0.061478,2189.0
14,0.027798,6934,0.049892,719.0,0.066182,1730.0
15,0.029753,6839,0.053455,830.0,0.070928,1811.0
16,0.031698,6893,0.056977,1131.0,0.0757,1977.0
17,0.033668,6761,0.06056,921.0,0.0804,1904.0
18,0.035652,6670,0.064073,912.0,0.08508,1970.0
19,0.037615,6475,0.067612,775.0,0.089765,1793.0
20,0.039573,5806,0.071135,844.0,0.094495,1936.0
21,0.041527,6653,0.074707,662.0,0.099178,1712.0
22,0.043565,5727,0.078292,0.0,0.103877,1889.0
23,0.045587,6308,0.083103,0.0,0.1086,1729.0
24,0.047552,6688,0.088,3737.0,0.113368,1813.0
25,0.049503,6538,0.092955,51630.0,0.118102,1701.0
26,0.051447,5610,0.096948,50562.0,0.122778,1642.0
27,0.053398,6565,0.100375,14607.0,0.127445,1887.0
28,0.055348,6199,0.103922,6619.0,0.132092,2013.0
29,0.057312,6148,0.10744,3194.0,0.136727,195537.0
30,0.059275,6438,0.110993,0.0,0.141402,0.0
31,0.061228,5962,0.1158,0.0,0.14749,75.0
32,0.063303,5826,0.12066,1881.0,0.153515,33323.0
33,0.065267,6861,0.125653,40590.0,0.159542,112665.0
34,0.067235,5536,0.129867,66015.0,0.164062,18956.0
35,0.069185,6651,0.133223,16280.0,0.168807,7475.0
36,0.071132,6287,0.1368,7580.0,0.17353,0.0
37,0.073085,6474,0.140325,3868.0,0.178248,0.0
38,0.075042,6501,0.14381,0.0,0.184262,3651.0
39,0.077013,6252,0.148603,0.0,0.190375,88344.0
40,0.079023,6767,0.153552,2947.0,0.19537,81172.0
41,0.081072,6279,0.158412,42534.0,0.199868,14936.0
42,0.083037,5351,0.162608,39976.0,0.204555,0.0
43,0.085,6159,0.166227,17841.0,0.209277,0.0
44,0.086952,5678,0.169743,7068.0,0.215255,4640.0
45,0.088912,6574,0.173283,3330.0,0.22132,84133.0
46,0.090883,5654,0.176823,0.0,0.226462,42315.0
47,0.092863,5539,0.181633,2.0,0.231193,13405.0
48,0.094802,5266,0.186495,3162.0,0.235903,0.0
49,0.096762,6023,0.191443,46258.0,0.241875,3.0
50,0.098718,4951,0.195505,35698.0,0.24791,19673.0
51,0.100792,5894,0.199202,13321.0,0.253937,85797.0
52,0.102775,6234,0.202825,6304.0,0.258812,29769.0
53,0.104723,5940,0.206382,3186.0,0.263517,11845.0
54,0.106687,4837,0.209913,0.0,0.268197,0.0
55,0.108648,5808,0.214713,2.0,0.272958,9.0
56,0.110602,6000,0.219573,3462.0,0.278938,4631.0
57,0.112592,6749,0.224437,44995.0,0.284967,77459.0
58,0.114583,5531,0.228642,32510.0,0.290045,39792.0
59,0.116565,5617,0.232297,14954.0,0.294845,15358.0
60,0.11853,5323,0.235883,5890.0,0.299547,0.0
61,0.120483,5926,0.239433,4064.0,0.30551,2.0
62,0.122532,5279,0.24295,0.0,0.311537,18634.0
63,0.12447,5302,0.247747,3.0,0.317658,123070.0
64,0.126418,5134,0.252608,3417.0,0.322245,29310.0
65,0.128363,4981,0.257468,44840.0,0.326945,12000.0
66,0.130338,5701,0.261673,64220.0,0.331695,0.0
67,0.132285,5312,0.265037,15573.0,0.336385,0.0
68,0.134225,6330,0.268588,6906.0,0.342367,3649.0
69,0.136192,5339,0.272135,4154.0,0.348392,87324.0
70,0.138152,4919,0.275637,0.0,0.353393,43622.0
71,0.140123,5528,0.280438,0.0,0.358222,14436.0
72,0.142173,4649,0.285307,1659.0,0.362928,0.0
73,0.144115,4603,0.290167,46295.0,0.367667,0.0
74,0.146105,4901,0.294423,70315.0,0.373632,6005.0
75,0.148058,4756,0.2978,15812.0,0.379658,95225.0
76,0.149995,4942,0.301365,7052.0,0.38461,41026.0
77,0.151957,5281,0.304917,3701.0,0.389327,13878.0
78,0.153903,5063,0.308478,0.0,0.394043,0.0
79,0.155883,4788,0.31328,0.0,0.398793,0.0
80,0.15785,5469,0.318148,3134.0,0.404825,5157.0
81,0.15982,5327,0.323013,43904.0,0.410852,85293.0
82,0.161885,5135,0.327272,32990.0,0.415805,39586.0
83,0.163868,5593,0.33096,14034.0,0.420555,13676.0
84,0.16583,5220,0.334505,6666.0,0.425273,0.0
85,0.167792,4680,0.338072,4553.0,0.430277,0.0
86,0.16976,5123,0.34155,2.0,0.436262,7013.0
87,0.171718,5450,0.346382,0.0,0.442432,82846.0
88,0.173685,4880,0.351252,3361.0,0.447375,33954.0
89,0.175622,4460,0.35611,39435.0,0.452137,13089.0
90,0.177577,5177,0.360422,33575.0,0.456832,0.0
91,0.17967,5047,0.36409,13810.0,0.46172,0.0
92,0.181625,4675,0.367688,6548.0,0.46772,7521.0
93,0.183592,4481,0.37118,3466.0,0.473747,86499.0
94,0.18554,4735,0.374712,0.0,0.478745,71989.0
95,0.187512,4881,0.379513,0.0,0.483308,13590.0
96,0.189467,5089,0.384418,3511.0,0.488037,0.0
97,0.191418,4994,0.389278,47371.0,0.492787,0.0
98,0.193377,4568,0.393365,37453.0,0.498772,4718.0
99,0.195333,5315,0.397082,14522.0,0.504798,87128.0
100,0.197302,4948,0.400638,5754.0,0.509757,44747.0
101,0.19935,4972,0.404217,3505.0,0.514518,15156.0
102,0.201298,4794,0.407757,3.0,0.519258,0.0
103,0.203255,5474,0.41256,0.0,0.523992,0.0
104,0.205223,4610,0.417418,2541.0,0.529957,5318.0
105,0.207185,4615,0.422315,47258.0,0.535983,81449.0
106,0.209135,4125,0.42642,35642.0,0.54099,38553.0
107,0.21109,5173,0.430087,14386.0,0.545763,14786.0
108,0.213113,4778,0.433663,6282.0,0.550523,2.0
109,0.215073,5159,0.437285,3876.0,0.556492,0.0
110,0.21703,4607,0.44083,0.0,0.562518,16515.0
111,0.219042,5084,0.445632,0.0,0.568553,79259.0
112,0.221097,4559,0.450492,3059.0,0.573517,30271.0
113,0.223057,4612,0.455352,44760.0,0.578215,11820.0
114,0.225025,5074,0.459512,65069.0,0.582908,0.0
115,0.226973,4945,0.462855,15379.0,0.587612,3.0
116,0.228952,1339093,0.46642,6598.0,0.593592,4492.0
117,0.230923,1824227,0.470035,4043.0,0.599617,84269.0
118,0.23287,2496388,0.473547,6.0,0.604587,42543.0
119,0.234793,3008370,0.478343,0.0,0.609323,14708.0
120,0.236708,3235140,0.483213,2309.0,0.61402,0.0
121,0.23862,3291715,0.488072,41981.0,0.61874,0.0
122,0.24062,3341672,0.492305,53527.0,0.624743,5073.0
123,0.242528,1625688,0.4958,16296.0,0.63077,89427.0
124,0.244452,1074135,0.499377,7078.0,0.635752,38426.0
125,0.246412,691975,0.50301,3598.0,0.64054,14926.0
126,0.248395,402610,0.506547,0.0,0.645237,0.0
127,0.25039,210277,0.511347,0.0,0.650232,3.0
128,0.252365,113215,0.516217,2648.0,0.65631,7025.0
129,0.254313,64401,0.521077,42203.0,0.662373,86310.0
130,0.256348,41625,0.525252,36398.0,0.667285,35266.0
131,0.258297,24579,0.52892,15423.0,0.672023,13196.0
132,0.260253,1375392,0.53252,6776.0,0.676742,0.0
133,0.262218,1715801,0.536047,3519.0,0.681382,2.0
134,0.264157,1959268,0.539602,2.0,0.687348,5104.0
135,0.266083,2816063,0.544417,0.0,0.693383,79625.0
136,0.267998,3822494,0.549368,3646.0,0.698435,44770.0
137,0.26992,3052802,0.554228,46741.0,0.703222,15763.0
138,0.271835,3237945,0.55833,62511.0,0.707905,0.0
139,0.273735,2212855,0.561677,12920.0,0.712643,3.0
140,0.275745,1176049,0.565288,7326.0,0.718618,5806.0
141,0.27769,685297,0.56884,4467.0,0.724653,84109.0
